schedule_month,region_name,commissioner_name,monthly_ud_as_delivered,monthly_uo_as_delivered,urgent_forms,any_band_unique_patients_rolling_12_month,band_1_unique_patients_rolling_12_month,band_2_or_3_unique_patients_rolling_12_month,urgent_band_1_unique_patients_rolling_12_month,other_unique_patients_rolling_12_month
2021-10-01T00:00:00Z,South West,"Bath and North East Somerset, Swindon And Wiltshire ICB",57223.4,4702,3452,223393,144878,75872,37250,2575
2021-10-01T00:00:00Z,South West,"Bristol, North Somerset and South Gloucestershire ICB",77709,3688,4673,296234,183724,109250,54303,6808
2021-10-01T00:00:00Z,South West,Cornwall and the Isles Of Scilly ICB,39268.8,1373,2734,152180,85487,58992,30802,10910
2021-10-01T00:00:00Z,South West,Devon ICB,80736.6,6748,5541,326790,189319,128630,61429,5170
2021-10-01T00:00:00Z,South West,Dorset ICB,59611.4,2483,3570,222635,138404,81597,41268,2536
2021-10-01T00:00:00Z,South West,Gloucestershire ICB,36144.4,3314,1915,137507,87192,49930,21715,1381
2021-10-01T00:00:00Z,South West,Somerset ICB,40372,1523,2818,153946,87450,59262,32498,2055
2021-11-01T00:00:00Z,East of England,"Bedfordshire, Luton and Milton Keynes ICB",80777.4,8273,5343,268128,161846,93281,55288,3007
2021-11-01T00:00:00Z,East of England,Cambridgeshire and Peterborough ICB,72723.2,4585,3776,243347,169881,82937,34935,1732
2021-11-01T00:00:00Z,East of England,Hertfordshire and West Essex ICB,138138.6,12999.8,8435,475545,305952,161981,86362,3420
2021-11-01T00:00:00Z,East of England,Mid and South Essex ICB,118660.6,6372,6858,366177,217868,138995,69641,4786
2021-11-01T00:00:00Z,East of England,Norfolk and Waveney ICB,82834,7491,5070,263121,154406,100710,52115,7410
2021-11-01T00:00:00Z,East of England,Suffolk and North East Essex ICB,84974.6,6250.4,4854,273853,172719,98781,48031,5863
2021-11-01T00:00:00Z,London,North Central London ICB,129710.2,12574,7451,359836,180691,152777,72417,25819
2021-11-01T00:00:00Z,London,North East London ICB,170313.4,11608,13130,504073,207896,208856,131088,34093
2021-11-01T00:00:00Z,London,North West London ICB,202942,12861,13477,563399,275600,236131,132117,13070
2021-11-01T00:00:00Z,London,South East London ICB,172447.6,12386,11540,491568,246332,200612,107072,13823
2021-11-01T00:00:00Z,London,South West London ICB,127956,9609,8022,374380,209323,139927,80710,4808
2021-11-01T00:00:00Z,Midlands,Birmingham and Solihull ICB,133160.6,7211,6915,367802,187532,165234,73526,11444
2021-11-01T00:00:00Z,Midlands,Black Country ICB,137100,5148,6349,351009,178250,161739,62337,9583
2021-11-01T00:00:00Z,Midlands,Coventry and Warwickshire ICB,97193.2,5368,3665,306658,190224,117756,38607,11722
2021-11-01T00:00:00Z,Midlands,Derby and Derbyshire ICB,105660.6,6535,4802,316966,205190,123694,45288,7211
2021-11-01T00:00:00Z,Midlands,Herefordshire and Worcestershire ICB,67326.8,6504.8,3482,203154,128858,76135,31139,2300
2021-11-01T00:00:00Z,Midlands,"Leicester, Leicestershire and Rutland ICB",111756,4410,6641,346160,220867,125405,61910,9375
2021-11-01T00:00:00Z,Midlands,Lincolnshire ICB,64959,2019,3604,223937,144448,81033,37633,3688
2021-11-01T00:00:00Z,Midlands,Northamptonshire ICB,61019.2,3425,3469,198115,125077,72367,33809,3044
2021-11-01T00:00:00Z,Midlands,Nottingham and Nottinghamshire ICB,117507.8,7271,5843,349408,212691,143204,55111,7347
2021-11-01T00:00:00Z,Midlands,"Shropshire, Telford and Wrekin ICB",48335.4,2909,2630,150383,97673,56813,23834,4038
2021-11-01T00:00:00Z,Midlands,Staffordshire and Stoke-on-Trent ICB,121335.2,4613,5143,355076,223445,146183,49133,5731
2021-11-01T00:00:00Z,North East and Yorkshire,Humber and North Yorkshire ICB,163168.2,6757,10791,517450,307866,189262,99076,9555
2021-11-01T00:00:00Z,North East and Yorkshire,North East and North Cumbria ICB,322770.8,21218.8,20111,924641,486620,392681,199923,27088
2021-11-01T00:00:00Z,North East and Yorkshire,South Yorkshire ICB,162912.2,9259.6,10509,509295,279656,201921,104715,8477
2021-11-01T00:00:00Z,North East and Yorkshire,West Yorkshire ICB,252468.6,8372,14576,749238,420324,296523,145848,14758
2021-11-01T00:00:00Z,North West,Cheshire and Merseyside ICB,280432.8,14115.8,17916,774106,415725,328924,168631,18914
2021-11-01T00:00:00Z,North West,Greater Manchester ICB,311175.8,12921,22971,906074,498756,355263,209543,20776
2021-11-01T00:00:00Z,North West,Lancashire and South Cumbria ICB,143597,9770,9593,439287,244702,174834,94883,15251
2021-11-01T00:00:00Z,South East,"Buckinghamshire, Oxfordshire and Berkshire West ICB",139286,14005,9385,478541,316093,155292,89788,4507
2021-11-01T00:00:00Z,South East,Frimley ICB,63143,8177,4327,209790,130146,74090,40108,2078
2021-11-01T00:00:00Z,South East,Hampshire and Isle Of Wight ICB,152265.2,12054.8,10695,509101,319704,171484,100735,5599
2021-11-01T00:00:00Z,South East,Kent And Medway ICB,147343,13380,8986,476462,293010,178068,83588,12577
2021-11-01T00:00:00Z,South East,Surrey Heartlands ICB,77008.6,7594,4359,265383,191848,77899,40811,3803
2021-11-01T00:00:00Z,South East,Sussex ICB,157503.6,13069.8,8943,494340,317676,177656,88758,6547
2021-11-01T00:00:00Z,South West,"Bath and North East Somerset, Swindon And Wiltshire ICB",69701.8,5805,4136,233665,154468,79528,36673,2632
2021-11-01T00:00:00Z,South West,"Bristol, North Somerset and South Gloucestershire ICB",87628.2,7829.8,5218,307163,194990,113633,52593,7039
2021-11-01T00:00:00Z,South West,Cornwall and the Isles Of Scilly ICB,50303.6,2472,4047,158658,91580,62342,30485,11013
2021-11-01T00:00:00Z,South West,Devon ICB,102241,7757,6717,338364,200949,133449,59978,5191
2021-11-01T00:00:00Z,South West,Dorset ICB,68841.4,6855,4336,229423,145238,84529,40103,2504
2021-11-01T00:00:00Z,South West,Gloucestershire ICB,41515.8,4146,2200,142500,92166,52089,20752,1365
2021-11-01T00:00:00Z,South West,Somerset ICB,50889.6,2678,3284,160387,94258,62015,31282,2040
2021-12-01T00:00:00Z,East of England,"Bedfordshire, Luton and Milton Keynes ICB",63843.6,7168,4552,276676,168862,97675,55445,2823
2021-12-01T00:00:00Z,East of England,Cambridgeshire and Peterborough ICB,55135,6432,3023,249596,175708,86048,35067,1621
2021-12-01T00:00:00Z,East of England,Hertfordshire and West Essex ICB,98308.2,13858.8,6806,486747,315280,167753,86274,3220
2021-12-01T00:00:00Z,East of England,Mid and South Essex ICB,87233.8,6550,5658,375742,226594,144040,68897,4508
2021-12-01T00:00:00Z,East of England,Norfolk and Waveney ICB,65543.8,2947,4454,271679,161814,105372,51530,7212
2021-12-01T00:00:00Z,East of England,Suffolk and North East Essex ICB,63320,5411.4,3781,281795,180336,102322,48027,5522
2021-12-01T00:00:00Z,London,North Central London ICB,93944.8,7355,5787,369456,186952,158365,72304,26393
2021-12-01T00:00:00Z,London,North East London ICB,125660,10309,10509,517294,217030,216882,128869,35576
2021-12-01T00:00:00Z,London,North West London ICB,154946.6,10583,10818,579766,286150,245648,132838,12836
2021-12-01T00:00:00Z,London,South East London ICB,123942,7238,8969,504608,254623,207603,108030,13483
2021-12-01T00:00:00Z,London,South West London ICB,94794.8,10579.8,6271,385202,216827,145665,81183,4631
2021-12-01T00:00:00Z,Midlands,Birmingham and Solihull ICB,105949,6591,5886,381313,197815,173600,72419,10769
2021-12-01T00:00:00Z,Midlands,Black Country ICB,91201,4783,5000,362624,187046,168661,61218,9044
2021-12-01T00:00:00Z,Midlands,Coventry and Warwickshire ICB,71519.2,8002,2900,316806,198947,122443,38322,10966
2021-12-01T00:00:00Z,Midlands,Derby and Derbyshire ICB,76223.8,4484,3671,324661,212941,128205,44637,7030
2021-12-01T00:00:00Z,Midlands,Herefordshire and Worcestershire ICB,46191.4,5078,2652,208274,133895,78813,30797,2091
2021-12-01T00:00:00Z,Midlands,"Leicester, Leicestershire and Rutland ICB",79378.8,8319,5137,356148,230199,130430,61751,8161
2021-12-01T00:00:00Z,Midlands,Lincolnshire ICB,53177.8,1661,2974,230123,150260,84391,37329,3587
2021-12-01T00:00:00Z,Midlands,Northamptonshire ICB,45590.2,4127,2949,203699,129950,75107,34045,2987
2021-12-01T00:00:00Z,Midlands,Nottingham and Nottinghamshire ICB,93413.2,3093,4570,358881,221420,148640,54398,6960
2021-12-01T00:00:00Z,Midlands,"Shropshire, Telford and Wrekin ICB",35275.6,2523,2114,154494,101153,59318,23859,3862
2021-12-01T00:00:00Z,Midlands,Staffordshire and Stoke-on-Trent ICB,83319,3474,4036,364520,232382,151598,48485,5347
2021-12-01T00:00:00Z,North East and Yorkshire,Humber and North Yorkshire ICB,113894.2,5801,7814,531682,320308,196476,98327,9242
2021-12-01T00:00:00Z,North East and Yorkshire,North East and North Cumbria ICB,247429.8,16952,16251,952560,510297,408877,198228,25680
2021-12-01T00:00:00Z,North East and Yorkshire,South Yorkshire ICB,120530.2,7057,8440,525618,293642,209716,104669,7842
2021-12-01T00:00:00Z,North East and Yorkshire,West Yorkshire ICB,188994.4,19134,11035,774764,442903,310333,143774,14225
2021-12-01T00:00:00Z,North West,Cheshire and Merseyside ICB,202321,15423.8,13947,798007,436156,342724,166955,18184
2021-12-01T00:00:00Z,North West,Greater Manchester ICB,230729.4,13788,16528,933793,522664,371051,207396,19584
2021-12-01T00:00:00Z,North West,Lancashire and South Cumbria ICB,113875.4,9165,8251,452164,255980,181866,93954,15047
2021-12-01T00:00:00Z,South East,"Buckinghamshire, Oxfordshire and Berkshire West ICB",105619.6,10004,7507,490984,327652,161822,89366,4417
2021-12-01T00:00:00Z,South East,Frimley ICB,50002.6,5595,3364,216242,135290,77474,40394,2024
2021-12-01T00:00:00Z,South East,Hampshire and Isle Of Wight ICB,122531.4,7798.8,8858,527728,335450,180285,102347,5213
2021-12-01T00:00:00Z,South East,Kent And Medway ICB,115410.4,9442,7541,490899,304582,185610,84032,12152
2021-12-01T00:00:00Z,South East,Surrey Heartlands ICB,55673.4,8399,3460,270979,197200,80661,40489,3613
2021-12-01T00:00:00Z,South East,Sussex ICB,123861.6,8814,7554,505505,327193,184157,88508,6130
2021-12-01T00:00:00Z,South West,"Bath and North East Somerset, Swindon And Wiltshire ICB",53467.2,4035,3348,240716,160858,82535,36599,2623
2021-12-01T00:00:00Z,South West,"Bristol, North Somerset and South Gloucestershire ICB",70196.2,4897,4539,315737,203520,117386,52071,6819
2021-12-01T00:00:00Z,South West,Cornwall and the Isles Of Scilly ICB,37703.6,2504,2725,162724,95168,64939,30123,10645
2021-12-01T00:00:00Z,South West,Devon ICB,85925.6,3874,5462,347345,209077,138513,59820,5094
2021-12-01T00:00:00Z,South West,Dorset ICB,57021.6,2329.8,3769,235642,150929,87782,40001,2412
2021-12-01T00:00:00Z,South West,Gloucestershire ICB,32791.2,2775,1995,146223,95616,53811,20655,1248
2021-12-01T00:00:00Z,South West,Somerset ICB,41023.2,3458,2636,165343,98857,64520,30988,1896
2022-01-01T00:00:00Z,East of England,"Bedfordshire, Luton and Milton Keynes ICB",66680.8,4947,5847,283108,175500,100030,54784,2410
2022-01-01T00:00:00Z,East of England,Cambridgeshire and Peterborough ICB,59045.8,5028,3735,253079,180113,87462,34307,1341
2022-01-01T00:00:00Z,East of England,Hertfordshire and West Essex ICB,117040.4,10960,9009,494502,323758,171600,84423,2558
2022-01-01T00:00:00Z,East of England,Mid and South Essex ICB,99798.2,8415,7489,384310,235423,147976,67970,3783
2022-01-01T00:00:00Z,East of England,Norfolk and Waveney ICB,75799.2,4850,5816,278838,169304,108644,50130,6735
2022-01-01T00:00:00Z,East of England,Suffolk and North East Essex ICB,71215.6,4874.4,5058,287407,186613,104007,47093,4873
2022-01-01T00:00:00Z,London,North Central London ICB,114606,6512,7424,380055,194113,165332,71727,25662
2022-01-01T00:00:00Z,London,North East London ICB,146799.4,12279,14281,530017,225162,223035,128223,34910
2022-01-01T00:00:00Z,London,North West London ICB,168102,9548,13839,591433,294593,251965,132639,11713
2022-01-01T00:00:00Z,London,South East London ICB,147145.4,4940,12040,514569,262238,212715,107465,12873
2022-01-01T00:00:00Z,London,South West London ICB,102731,5984,8475,391129,223310,149388,79006,3492
2022-01-01T00:00:00Z,Midlands,Birmingham and Solihull ICB,117418,5864,7693,391092,207346,178894,70308,9794
2022-01-01T00:00:00Z,Midlands,Black Country ICB,107103.2,6401,6634,370513,194322,172835,60007,8221
2022-01-01T00:00:00Z,Midlands,Coventry and Warwickshire ICB,85739,5343,4255,324191,206836,125021,37698,9489
2022-01-01T00:00:00Z,Midlands,Derby and Derbyshire ICB,88165.8,4577,5077,330667,220158,130949,43817,6325
2022-01-01T00:00:00Z,Midlands,Herefordshire and Worcestershire ICB,55833.8,4339.8,3645,212844,139175,80274,30393,1571
2022-01-01T00:00:00Z,Midlands,"Leicester, Leicestershire and Rutland ICB",96003.8,3945,7101,364184,238715,134068,60866,5385
2022-01-01T00:00:00Z,Midlands,Lincolnshire ICB,59706.8,1681,3969,235246,155274,86879,37101,3289
2022-01-01T00:00:00Z,Midlands,Northamptonshire ICB,52022.2,3382,3669,207257,133781,76355,33784,2664
2022-01-01T00:00:00Z,Midlands,Nottingham and Nottinghamshire ICB,100166.4,4489,6102,366384,229527,151759,53941,6369
2022-01-01T00:00:00Z,Midlands,"Shropshire, Telford and Wrekin ICB",42860.4,2533.8,2743,157621,104332,60947,23272,3322
2022-01-01T00:00:00Z,Midlands,Staffordshire and Stoke-on-Trent ICB,106593.8,4482,5739,373026,241051,155860,48194,4828
2022-01-01T00:00:00Z,North East and Yorkshire,Humber and North Yorkshire ICB,135828.6,6850,11195,543951,331515,202354,97491,8698
2022-01-01T00:00:00Z,North East and Yorkshire,North East and North Cumbria ICB,268278.6,15990,20589,971925,529898,418525,194485,22243
2022-01-01T00:00:00Z,North East and Yorkshire,South Yorkshire ICB,143059,6328,11455,537941,305848,214854,104126,6484
2022-01-01T00:00:00Z,North East and Yorkshire,West Yorkshire ICB,224096,8502,16892,797393,464261,320968,142345,12307
2022-01-01T00:00:00Z,North West,Cheshire and Merseyside ICB,227692.4,11651.2,18431,815809,453512,351511,163740,15443
2022-01-01T00:00:00Z,North West,Greater Manchester ICB,274239.6,12042,24189,958317,543296,383121,206594,16780
2022-01-01T00:00:00Z,North West,Lancashire and South Cumbria ICB,125487.8,8139,10134,462731,266960,186497,92489,13829
2022-01-01T00:00:00Z,South East,"Buckinghamshire, Oxfordshire and Berkshire West ICB",121581.8,6621,9822,499568,337211,166015,88025,3658
2022-01-01T00:00:00Z,South East,Frimley ICB,56665.6,6411,4493,221168,140019,79591,40093,1684
2022-01-01T00:00:00Z,South East,Hampshire and Isle Of Wight ICB,127527.2,9313,11542,538059,346123,183759,102876,4104
2022-01-01T00:00:00Z,South East,Kent And Medway ICB,126037,10532,9472,501989,315120,190370,83364,11317
2022-01-01T00:00:00Z,South East,Surrey Heartlands ICB,70224.4,6959,4927,275949,202521,82650,39919,3024
2022-01-01T00:00:00Z,South East,Sussex ICB,135600.2,8886.8,9738,513916,335985,188449,87345,5150
2022-01-01T00:00:00Z,South West,"Bath and North East Somerset, Swindon And Wiltshire ICB",60834.8,3854,3868,246748,166952,84583,35942,2487
2022-01-01T00:00:00Z,South West,"Bristol, North Somerset and South Gloucestershire ICB",79831.6,5015,5703,322039,210471,119689,51598,6444
2022-01-01T00:00:00Z,South West,Cornwall and the Isles Of Scilly ICB,43971.6,1191,3837,167155,99436,66970,30119,9887
2022-01-01T00:00:00Z,South West,Devon ICB,83539.8,6568,6391,352474,215088,140331,59058,4933
2022-01-01T00:00:00Z,South West,Dorset ICB,59091.2,2289,4437,239508,154987,89625,39756,2153
2022-01-01T00:00:00Z,South West,Gloucestershire ICB,40090.8,2975,2524,150006,99237,55167,20767,1169
2022-01-01T00:00:00Z,South West,Somerset ICB,46373.2,3351,3517,169935,103612,66200,30550,1707
2022-02-01T00:00:00Z,East of England,"Bedfordshire, Luton and Milton Keynes ICB",85669,7370,5074,288556,181463,102687,53804,2175
2022-02-01T00:00:00Z,East of England,Cambridgeshire and Peterborough ICB,72504.8,4240,3354,257526,184602,89245,34212,1170
2022-02-01T00:00:00Z,East of England,Hertfordshire and West Essex ICB,141162.8,10165.8,7810,502699,331807,175854,83960,2352
2022-02-01T00:00:00Z,East of England,Mid and South Essex ICB,120144,5963,6286,392339,243605,151118,67321,3426
2022-02-01T00:00:00Z,East of England,Norfolk and Waveney ICB,82767.4,5077,4695,285073,175684,110910,49723,6439
2022-02-01T00:00:00Z,East of England,Suffolk and North East Essex ICB,83085.4,5432.2,4304,293179,193130,106105,46631,4676
2022-02-01T00:00:00Z,London,North Central London ICB,122698.8,12358,6873,384989,198621,167379,71138,25595
2022-02-01T00:00:00Z,London,North East London ICB,182848.6,11845,12670,542492,233494,229727,128926,33897
2022-02-01T00:00:00Z,London,North West London ICB,214591,9143,12836,601470,302627,257381,132682,10982
2022-02-01T00:00:00Z,London,South East London ICB,173011.6,8133,10156,522195,269826,216052,106827,12334
2022-02-01T00:00:00Z,London,South West London ICB,125520.4,7449,7578,396802,228632,152311,78396,3073
2022-02-01T00:00:00Z,Midlands,Birmingham and Solihull ICB,137489.6,7029,6835,398232,213840,182332,69408,9333
2022-02-01T00:00:00Z,Midlands,Black Country ICB,130295.8,3929,5909,377356,200019,176350,60165,7940
2022-02-01T00:00:00Z,Midlands,Coventry and Warwickshire ICB,99227.2,7219,3571,330022,212489,127491,37202,8677
2022-02-01T00:00:00Z,Midlands,Derby and Derbyshire ICB,100226.6,5825,4409,335973,225329,133375,44108,5963
2022-02-01T00:00:00Z,Midlands,Herefordshire and Worcestershire ICB,62789.4,5268.8,3102,215628,141991,81714,30573,1502
2022-02-01T00:00:00Z,Midlands,"Leicester, Leicestershire and Rutland ICB",105728.8,4567,5654,369463,244650,135853,60663,4693
2022-02-01T00:00:00Z,Midlands,Lincolnshire ICB,63384.6,1405,3043,237372,158042,88015,36503,3210
2022-02-01T00:00:00Z,Midlands,Northamptonshire ICB,61798,3199,3219,210790,136998,77953,33549,2678
2022-02-01T00:00:00Z,Midlands,Nottingham and Nottinghamshire ICB,114217.2,3498,5312,372490,235757,153980,54188,6223
2022-02-01T00:00:00Z,Midlands,"Shropshire, Telford and Wrekin ICB",46522.8,2886,2200,159982,106590,62160,23203,2958
2022-02-01T00:00:00Z,Midlands,Staffordshire and Stoke-on-Trent ICB,119507.6,3247,4677,379434,247429,158770,48424,4734
2022-02-01T00:00:00Z,North East and Yorkshire,Humber and North Yorkshire ICB,155088.8,7333,8833,552268,338484,207102,96982,8093
2022-02-01T00:00:00Z,North East and Yorkshire,North East and North Cumbria ICB,319796.6,21884,18469,986040,544241,426069,193269,20374
2022-02-01T00:00:00Z,North East and Yorkshire,South Yorkshire ICB,167690,9590,9590,548409,315726,219224,104498,6035
2022-02-01T00:00:00Z,North East and Yorkshire,West Yorkshire ICB,254075.8,19279,15384,815815,479172,329884,143792,11315
2022-02-01T00:00:00Z,North West,Cheshire and Merseyside ICB,266494.4,15303,15653,828240,466113,357710,162252,14251
2022-02-01T00:00:00Z,North West,Greater Manchester ICB,326211.2,12392,21745,977312,559586,393651,206331,15060
2022-02-01T00:00:00Z,North West,Lancashire and South Cumbria ICB,147817.6,8768,8875,471220,275566,190476,92119,13107
2022-02-01T00:00:00Z,South East,"Buckinghamshire, Oxfordshire and Berkshire West ICB",133747.8,11976,8266,503528,342054,168845,87064,3239
2022-02-01T00:00:00Z,South East,Frimley ICB,64085,4834,4169,224093,142613,81184,40108,1408
2022-02-01T00:00:00Z,South East,Hampshire and Isle Of Wight ICB,142471.6,8346.8,10272,544410,352691,186204,102741,3594
2022-02-01T00:00:00Z,South East,Kent And Medway ICB,142658.2,12055,8652,510248,322633,194053,83941,11390
2022-02-01T00:00:00Z,South East,Surrey Heartlands ICB,74451,7046.8,3997,279827,206309,84142,39938,2791
2022-02-01T00:00:00Z,South East,Sussex ICB,148358.6,7705,7994,519146,341754,191219,86257,4784
2022-02-01T00:00:00Z,South West,"Bath and North East Somerset, Swindon And Wiltshire ICB",68860,5073,3474,251611,171198,87104,36227,2362
