"","DATE","SUB_ICB_CODE","LA_CODE","PATIENT_TYPE","POP"
"2107",2019-06-30,"01V",NA,"Adult",94304
"2108",2019-06-30,"01V",NA,"Child",21596
"2109",2019-06-30,"01W",NA,"Adult",228133
"2110",2019-06-30,"01W",NA,"Child",62912
"2111",2019-06-30,"01X",NA,"Adult",142687
"2112",2019-06-30,"01X",NA,"Child",36644
"2113",2019-06-30,"01Y",NA,"Adult",201046
"2114",2019-06-30,"01Y",NA,"Child",56407
"2115",2019-06-30,"02A",NA,"Adult",179851
"2116",2019-06-30,"02A",NA,"Child",55642
"2117",2019-06-30,"02D",NA,"Adult",82745
"2118",2019-06-30,"02D",NA,"Child",22089
"2119",2019-06-30,"02E",NA,"Adult",165058
"2120",2019-06-30,"02E",NA,"Child",44646
"2121",2019-06-30,"02F",NA,"Adult",187957
"2122",2019-06-30,"02F",NA,"Child",45195
"2123",2019-06-30,"02G",NA,"Adult",91835
"2124",2019-06-30,"02G",NA,"Child",22046
"2125",2019-06-30,"02H",NA,"Adult",256574
"2126",2019-06-30,"02H",NA,"Child",68076
"2127",2019-06-30,"02M",NA,"Adult",156493
"2128",2019-06-30,"02M",NA,"Child",34218
"2129",2019-06-30,"02N",NA,"Adult",125447
"2130",2019-06-30,"02N",NA,"Child",34375
"2131",2019-06-30,"02P",NA,"Adult",193156
"2132",2019-06-30,"02P",NA,"Child",50185
"2133",2019-06-30,"02Q",NA,"Adult",93149
"2134",2019-06-30,"02Q",NA,"Child",23155
"2135",2019-06-30,"02R",NA,"Adult",250415
"2136",2019-06-30,"02R",NA,"Child",90109
"2137",2019-06-30,"02T",NA,"Adult",163286
"2138",2019-06-30,"02T",NA,"Child",46168
"2139",2019-06-30,"02W",NA,"Adult",58519
"2140",2019-06-30,"02W",NA,"Child",26439
"2141",2019-06-30,"02X",NA,"Adult",243073
"2142",2019-06-30,"02X",NA,"Child",65867
"2143",2019-06-30,"02Y",NA,"Adult",257488
"2144",2019-06-30,"02Y",NA,"Child",58615
"2145",2019-06-30,"03A",NA,"Adult",192330
"2146",2019-06-30,"03A",NA,"Child",52713
"2147",2019-06-30,"03D",NA,"Adult",125380
"2148",2019-06-30,"03D",NA,"Child",27784
"2149",2019-06-30,"03E",NA,"Adult",127123
"2150",2019-06-30,"03E",NA,"Child",32921
"2151",2019-06-30,"03F",NA,"Adult",204219
"2152",2019-06-30,"03F",NA,"Child",56454
"2153",2019-06-30,"03H",NA,"Adult",125434
"2154",2019-06-30,"03H",NA,"Child",34392
"2155",2019-06-30,"03J",NA,"Adult",145000
"2156",2019-06-30,"03J",NA,"Child",47102
"2157",2019-06-30,"03K",NA,"Adult",135615
"2158",2019-06-30,"03K",NA,"Child",35679
"2159",2019-06-30,"03L",NA,"Adult",206428
"2160",2019-06-30,"03L",NA,"Child",56947
"2161",2019-06-30,"03M",NA,"Adult",91453
"2162",2019-06-30,"03M",NA,"Child",20887
"2163",2019-06-30,"03N",NA,"Adult",461086
"2164",2019-06-30,"03N",NA,"Child",116703
"2165",2019-06-30,"03Q",NA,"Adult",293374
"2166",2019-06-30,"03Q",NA,"Child",66228
"2167",2019-06-30,"03R",NA,"Adult",269151
"2168",2019-06-30,"03R",NA,"Child",71639
"2169",2019-06-30,"03T",NA,"Adult",192421
"2170",2019-06-30,"03T",NA,"Child",43231
"2171",2019-06-30,"03V",NA,"Adult",52615
"2172",2019-06-30,"03V",NA,"Child",16925
"2173",2019-06-30,"03W",NA,"Adult",265122
"2174",2019-06-30,"03W",NA,"Child",67524
"2175",2019-06-30,"04C",NA,"Adult",269762
"2176",2019-06-30,"04C",NA,"Child",83778
"2177",2019-06-30,"04D",NA,"Adult",193666
"2178",2019-06-30,"04D",NA,"Child",45886
"2179",2019-06-30,"04E",NA,"Adult",158326
"2180",2019-06-30,"04E",NA,"Child",41567
"2181",2019-06-30,"04F",NA,"Adult",204897
"2182",2019-06-30,"04F",NA,"Child",68932
"2183",2019-06-30,"04G",NA,"Adult",507687
"2184",2019-06-30,"04G",NA,"Child",147160
"2185",2019-06-30,"04H",NA,"Adult",96642
"2186",2019-06-30,"04H",NA,"Child",24483
"2187",2019-06-30,"04K",NA,"Adult",261270
"2188",2019-06-30,"04K",NA,"Child",67939
"2189",2019-06-30,"04L",NA,"Adult",121031
"2190",2019-06-30,"04L",NA,"Child",30784
"2191",2019-06-30,"04M",NA,"Adult",91198
"2192",2019-06-30,"04M",NA,"Child",21520
"2193",2019-06-30,"04N",NA,"Adult",92024
"2194",2019-06-30,"04N",NA,"Child",23972
"2195",2019-06-30,"04Q",NA,"Adult",100191
"2196",2019-06-30,"04Q",NA,"Child",25952
"2197",2019-06-30,"04V",NA,"Adult",318389
"2198",2019-06-30,"04V",NA,"Child",78651
"2199",2019-06-30,"04Y",NA,"Adult",108871
"2200",2019-06-30,"04Y",NA,"Child",27035
"2201",2019-06-30,"05A",NA,"Adult",365190
"2202",2019-06-30,"05A",NA,"Child",101309
"2203",2019-06-30,"05C",NA,"Adult",250608
"2204",2019-06-30,"05C",NA,"Child",68811
"2205",2019-06-30,"05D",NA,"Adult",99781
"2206",2019-06-30,"05D",NA,"Child",27453
"2207",2019-06-30,"05F",NA,"Adult",155108
"2208",2019-06-30,"05F",NA,"Child",35933
"2209",2019-06-30,"05G",NA,"Adult",178779
"2210",2019-06-30,"05G",NA,"Child",40469
"2211",2019-06-30,"05H",NA,"Adult",152526
"2212",2019-06-30,"05H",NA,"Child",40202
"2213",2019-06-30,"05J",NA,"Adult",144366
"2214",2019-06-30,"05J",NA,"Child",38432
"2215",2019-06-30,"05L",NA,"Adult",373108
"2216",2019-06-30,"05L",NA,"Child",128152
"2217",2019-06-30,"05N",NA,"Adult",257768
"2218",2019-06-30,"05N",NA,"Child",59691
"2219",2019-06-30,"05Q",NA,"Adult",182087
"2220",2019-06-30,"05Q",NA,"Child",43637
"2221",2019-06-30,"05R",NA,"Adult",214989
"2222",2019-06-30,"05R",NA,"Child",50495
"2223",2019-06-30,"05T",NA,"Adult",245762
"2224",2019-06-30,"05T",NA,"Child",59095
"2225",2019-06-30,"05V",NA,"Adult",125498
"2226",2019-06-30,"05V",NA,"Child",29004
"2227",2019-06-30,"05W",NA,"Adult",204981
"2228",2019-06-30,"05W",NA,"Child",58608
"2229",2019-06-30,"05X",NA,"Adult",135627
"2230",2019-06-30,"05X",NA,"Child",40141
"2231",2019-06-30,"05Y",NA,"Adult",214082
"2232",2019-06-30,"05Y",NA,"Child",67211
"2233",2019-06-30,"06A",NA,"Adult",199835
"2234",2019-06-30,"06A",NA,"Child",60091
"2235",2019-06-30,"06D",NA,"Adult",81304
"2236",2019-06-30,"06D",NA,"Child",19411
"2237",2019-06-30,"06F",NA,"Adult",349269
"2238",2019-06-30,"06F",NA,"Child",100673
"2239",2019-06-30,"06H",NA,"Adult",691009
"2240",2019-06-30,"06H",NA,"Child",192560
"2241",2019-06-30,"06K",NA,"Adult",442779
"2242",2019-06-30,"06K",NA,"Child",124801
"2243",2019-06-30,"06L",NA,"Adult",325389
"2244",2019-06-30,"06L",NA,"Child",82771
"2245",2019-06-30,"06M",NA,"Adult",174697
"2246",2019-06-30,"06M",NA,"Child",42617
"2247",2019-06-30,"06N",NA,"Adult",453426
"2248",2019-06-30,"06N",NA,"Child",140332
"2249",2019-06-30,"06P",NA,"Adult",157615
"2250",2019-06-30,"06P",NA,"Child",57043
"2251",2019-06-30,"06Q",NA,"Adult",309935
"2252",2019-06-30,"06Q",NA,"Child",81911
"2253",2019-06-30,"06T",NA,"Adult",268670
"2254",2019-06-30,"06T",NA,"Child",66133
"2255",2019-06-30,"06V",NA,"Adult",143310
"2256",2019-06-30,"06V",NA,"Child",29589
"2257",2019-06-30,"06W",NA,"Adult",176517
"2258",2019-06-30,"06W",NA,"Child",40741
"2259",2019-06-30,"06Y",NA,"Adult",186563
"2260",2019-06-30,"06Y",NA,"Child",46363
"2261",2019-06-30,"07G",NA,"Adult",127570
"2262",2019-06-30,"07G",NA,"Child",42824
"2263",2019-06-30,"07H",NA,"Adult",236463
"2264",2019-06-30,"07H",NA,"Child",67988
"2265",2019-06-30,"07J",NA,"Adult",142419
"2266",2019-06-30,"07J",NA,"Child",33471
"2267",2019-06-30,"07K",NA,"Adult",183545
"2268",2019-06-30,"07K",NA,"Child",47376
"2269",2019-06-30,"07L",NA,"Adult",147822
"2270",2019-06-30,"07L",NA,"Child",62889
"2271",2019-06-30,"07M",NA,"Adult",296301
"2272",2019-06-30,"07M",NA,"Child",91502
"2273",2019-06-30,"07N",NA,"Adult",189524
"2274",2019-06-30,"07N",NA,"Child",56600
"2275",2019-06-30,"07P",NA,"Adult",251539
"2276",2019-06-30,"07P",NA,"Child",77563
"2277",2019-06-30,"07Q",NA,"Adult",255350
"2278",2019-06-30,"07Q",NA,"Child",74041
"2279",2019-06-30,"07R",NA,"Adult",204188
"2280",2019-06-30,"07R",NA,"Child",49173
"2281",2019-06-30,"07T",NA,"Adult",219281
"2282",2019-06-30,"07T",NA,"Child",64302
"2283",2019-06-30,"07V",NA,"Adult",290062
"2284",2019-06-30,"07V",NA,"Child",94775
"2285",2019-06-30,"07W",NA,"Adult",260852
"2286",2019-06-30,"07W",NA,"Child",81884
"2287",2019-06-30,"07X",NA,"Adult",248494
"2288",2019-06-30,"07X",NA,"Child",84211
"2289",2019-06-30,"07Y",NA,"Adult",205172
"2290",2019-06-30,"07Y",NA,"Child",63928
"2291",2019-06-30,"08A",NA,"Adult",214587
"2292",2019-06-30,"08A",NA,"Child",68262
"2293",2019-06-30,"08C",NA,"Adult",147070
"2294",2019-06-30,"08C",NA,"Child",35928
"2295",2019-06-30,"08D",NA,"Adult",210599
"2296",2019-06-30,"08D",NA,"Child",60625
"2297",2019-06-30,"08E",NA,"Adult",191055
"2298",2019-06-30,"08E",NA,"Child",57825
"2299",2019-06-30,"08F",NA,"Adult",199368
"2300",2019-06-30,"08F",NA,"Child",56671
"2301",2019-06-30,"08G",NA,"Adult",229597
"2302",2019-06-30,"08G",NA,"Child",72746
"2303",2019-06-30,"08H",NA,"Adult",193584
"2304",2019-06-30,"08H",NA,"Child",41416
"2305",2019-06-30,"08J",NA,"Adult",136000
"2306",2019-06-30,"08J",NA,"Child",38609
"2307",2019-06-30,"08K",NA,"Adult",261416
"2308",2019-06-30,"08K",NA,"Child",62632
"2309",2019-06-30,"08L",NA,"Adult",233035
"2310",2019-06-30,"08L",NA,"Child",68272
"2311",2019-06-30,"08M",NA,"Adult",262241
"2312",2019-06-30,"08M",NA,"Child",85755
"2313",2019-06-30,"08N",NA,"Adult",225877
"2314",2019-06-30,"08N",NA,"Child",75908
"2315",2019-06-30,"08P",NA,"Adult",150558
"2316",2019-06-30,"08P",NA,"Child",45122
"2317",2019-06-30,"08Q",NA,"Adult",249846
"2318",2019-06-30,"08Q",NA,"Child",64386
"2319",2019-06-30,"08R",NA,"Adult",159050
"2320",2019-06-30,"08R",NA,"Child",47002
"2321",2019-06-30,"08T",NA,"Adult",155774
"2322",2019-06-30,"08T",NA,"Child",47469
"2323",2019-06-30,"08V",NA,"Adult",239561
"2324",2019-06-30,"08V",NA,"Child",68403
"2325",2019-06-30,"08W",NA,"Adult",208704
"2326",2019-06-30,"08W",NA,"Child",66801
"2327",2019-06-30,"08X",NA,"Adult",260238
"2328",2019-06-30,"08X",NA,"Child",63019
"2329",2019-06-30,"08Y",NA,"Adult",181014
"2330",2019-06-30,"08Y",NA,"Child",42043
"2331",2019-06-30,"09A",NA,"Adult",145883
"2332",2019-06-30,"09A",NA,"Child",31597
"2333",2019-06-30,"09C",NA,"Adult",98127
"2334",2019-06-30,"09C",NA,"Child",29400
"2335",2019-06-30,"09D",NA,"Adult",237174
"2336",2019-06-30,"09D",NA,"Child",50981
"2337",2019-06-30,"09E",NA,"Adult",173471
"2338",2019-06-30,"09E",NA,"Child",38997
"2339",2019-06-30,"09F",NA,"Adult",154921
"2340",2019-06-30,"09F",NA,"Child",35740
"2341",2019-06-30,"09G",NA,"Adult",409875
"2342",2019-06-30,"09G",NA,"Child",94701
"2343",2019-06-30,"09H",NA,"Adult",84702
"2344",2019-06-30,"09H",NA,"Child",26962
"2345",2019-06-30,"09J",NA,"Adult",201806
"2346",2019-06-30,"09J",NA,"Child",60168
"2347",2019-06-30,"09L",NA,"Adult",142784
"2348",2019-06-30,"09L",NA,"Child",41950
"2349",2019-06-30,"09N",NA,"Adult",165073
"2350",2019-06-30,"09N",NA,"Child",43729
"2351",2019-06-30,"09P",NA,"Adult",152352
"2352",2019-06-30,"09P",NA,"Child",35458
"2353",2019-06-30,"09W",NA,"Adult",213673
"2354",2019-06-30,"09W",NA,"Child",63943
"2355",2019-06-30,"09X",NA,"Adult",184495
"2356",2019-06-30,"09X",NA,"Child",51618
"2357",2019-06-30,"09Y",NA,"Adult",270328
"2358",2019-06-30,"09Y",NA,"Child",77419
"2359",2019-06-30,"10A",NA,"Adult",168542
"2360",2019-06-30,"10A",NA,"Child",40759
"2361",2019-06-30,"10C",NA,"Adult",76043
"2362",2019-06-30,"10C",NA,"Child",20584
"2363",2019-06-30,"10D",NA,"Adult",89485
"2364",2019-06-30,"10D",NA,"Child",26770
"2365",2019-06-30,"10E",NA,"Adult",111508
"2366",2019-06-30,"10E",NA,"Child",29829
"2367",2019-06-30,"10J",NA,"Adult",174102
"2368",2019-06-30,"10J",NA,"Child",49141
"2369",2019-06-30,"10K",NA,"Adult",161451
"2370",2019-06-30,"10K",NA,"Child",40277
"2371",2019-06-30,"10L",NA,"Adult",115929
"2372",2019-06-30,"10L",NA,"Child",25055
"2373",2019-06-30,"10Q",NA,"Adult",527490
"2374",2019-06-30,"10Q",NA,"Child",140123
"2375",2019-06-30,"10R",NA,"Adult",170526
"2376",2019-06-30,"10R",NA,"Child",44192
"2377",2019-06-30,"10V",NA,"Adult",171334
"2378",2019-06-30,"10V",NA,"Child",43315
"2379",2019-06-30,"10X",NA,"Adult",202054
"2380",2019-06-30,"10X",NA,"Child",50305
"2381",2019-06-30,"11A",NA,"Adult",450259
"2382",2019-06-30,"11A",NA,"Child",113262
"2383",2019-06-30,"11E",NA,"Adult",153120
"2384",2019-06-30,"11E",NA,"Child",35558
"2385",2019-06-30,"11J",NA,"Adult",627657
"2386",2019-06-30,"11J",NA,"Child",143032
"2387",2019-06-30,"11M",NA,"Adult",501135
"2388",2019-06-30,"11M",NA,"Child",127004
"2389",2019-06-30,"11N",NA,"Adult",456199
"2390",2019-06-30,"11N",NA,"Child",107409
"2391",2019-06-30,"11X",NA,"Adult",445111
"2392",2019-06-30,"11X",NA,"Child",110084
"2393",2019-06-30,"12D",NA,"Adult",174924
"2394",2019-06-30,"12D",NA,"Child",51442
"2395",2019-06-30,"12F",NA,"Adult",255090
"2396",2019-06-30,"12F",NA,"Child",67706
"2397",2019-06-30,"13T",NA,"Adult",400937
"2398",2019-06-30,"13T",NA,"Child",97324
"2399",2019-06-30,"14L",NA,"Adult",424319
"2400",2019-06-30,"14L",NA,"Child",121182
"2401",2019-06-30,"14Y",NA,"Adult",414845
"2402",2019-06-30,"14Y",NA,"Child",123593
"2403",2019-06-30,"15A",NA,"Adult",374943
"2404",2019-06-30,"15A",NA,"Child",111585
"2405",2019-06-30,"15C",NA,"Adult",755798
"2406",2019-06-30,"15C",NA,"Child",195315
"2407",2019-06-30,"15D",NA,"Adult",325279
"2408",2019-06-30,"15D",NA,"Child",106126
"2409",2019-06-30,"15E",NA,"Adult",887532
"2410",2019-06-30,"15E",NA,"Child",287724
"2411",2019-06-30,"15F",NA,"Adult",618578
"2412",2019-06-30,"15F",NA,"Child",166268
"2413",2019-06-30,"15M",NA,"Adult",809659
"2414",2019-06-30,"15M",NA,"Child",206007
"2415",2019-06-30,"15N",NA,"Adult",962934
"2416",2019-06-30,"15N",NA,"Child",222554
"2417",2019-06-30,"99A",NA,"Adult",397993
"2418",2019-06-30,"99A",NA,"Child",93556
"2419",2019-06-30,"99C",NA,"Adult",163596
"2420",2019-06-30,"99C",NA,"Child",40877
"2421",2019-06-30,"99D",NA,"Adult",120240
"2422",2019-06-30,"99D",NA,"Child",29584
"2423",2019-06-30,"99E",NA,"Adult",202770
"2424",2019-06-30,"99E",NA,"Child",58284
"2425",2019-06-30,"99F",NA,"Adult",142311
"2426",2019-06-30,"99F",NA,"Child",33712
"2427",2019-06-30,"99G",NA,"Adult",142693
"2428",2019-06-30,"99G",NA,"Child",39115
"2429",2019-06-30,"99H",NA,"Adult",226371
"2430",2019-06-30,"99H",NA,"Child",65174
"2431",2019-06-30,"99J",NA,"Adult",375607
"2432",2019-06-30,"99J",NA,"Child",110167
"2433",2019-06-30,"99K",NA,"Adult",138941
"2434",2019-06-30,"99K",NA,"Child",34847
"2435",2019-06-30,"99M",NA,"Adult",164088
"2436",2019-06-30,"99M",NA,"Child",47245
"2437",2019-06-30,"99N",NA,"Adult",390446
"2438",2019-06-30,"99N",NA,"Child",105597
"2439",2019-06-30,NA,"E06000001","Adult",72969
"2440",2019-06-30,NA,"E06000001","Child",20050
"2441",2019-06-30,NA,"E06000002","Adult",108243
"2442",2019-06-30,NA,"E06000002","Child",32396
"2443",2019-06-30,NA,"E06000003","Adult",108486
"2444",2019-06-30,NA,"E06000003","Child",27519
"2445",2019-06-30,NA,"E06000004","Adult",153237
"2446",2019-06-30,NA,"E06000004","Child",43250
"2447",2019-06-30,NA,"E06000005","Adult",83871
"2448",2019-06-30,NA,"E06000005","Child",22476
"2449",2019-06-30,NA,"E06000006","Adult",99187
"2450",2019-06-30,NA,"E06000006","Child",28408
"2451",2019-06-30,NA,"E06000007","Adult",165058
"2452",2019-06-30,NA,"E06000007","Child",44646
"2453",2019-06-30,NA,"E06000008","Adult",110115
"2454",2019-06-30,NA,"E06000008","Child",38657
"2455",2019-06-30,NA,"E06000009","Adult",111110
"2456",2019-06-30,NA,"E06000009","Child",28760
"2457",2019-06-30,NA,"E06000010","Adult",204219
"2458",2019-06-30,NA,"E06000010","Child",56454
"2459",2019-06-30,NA,"E06000011","Adult",275423
"2460",2019-06-30,NA,"E06000011","Child",62638
"2461",2019-06-30,NA,"E06000012","Adult",125434
"2462",2019-06-30,NA,"E06000012","Child",34392
"2463",2019-06-30,NA,"E06000013","Adult",135615
"2464",2019-06-30,NA,"E06000013","Child",35679
"2465",2019-06-30,NA,"E06000014","Adult",171639
"2466",2019-06-30,NA,"E06000014","Child",36524
"2467",2019-06-30,NA,"E06000015","Adult",197364
"2468",2019-06-30,NA,"E06000015","Child",59670
"2469",2019-06-30,NA,"E06000016","Adult",269762
"2470",2019-06-30,NA,"E06000016","Child",83778
"2471",2019-06-30,NA,"E06000017","Adult",31709
"2472",2019-06-30,NA,"E06000017","Child",7765
"2473",2019-06-30,NA,"E06000018","Adult",261270
"2474",2019-06-30,NA,"E06000018","Child",67939
"2475",2019-06-30,NA,"E06000019","Adult",155108
"2476",2019-06-30,NA,"E06000019","Child",35933
"2477",2019-06-30,NA,"E06000020","Adult",135627
"2478",2019-06-30,NA,"E06000020","Child",40141
"2479",2019-06-30,NA,"E06000021","Adult",198107
"2480",2019-06-30,NA,"E06000021","Child",57271
"2481",2019-06-30,NA,"E06000022","Adult",153120
"2482",2019-06-30,NA,"E06000022","Child",35558
"2483",2019-06-30,NA,"E06000023","Adult",365292
"2484",2019-06-30,NA,"E06000023","Child",93960
"2485",2019-06-30,NA,"E06000024","Adult",169645
"2486",2019-06-30,NA,"E06000024","Child",43189
"2487",2019-06-30,NA,"E06000025","Adult",220861
"2488",2019-06-30,NA,"E06000025","Child",58166
"2489",2019-06-30,NA,"E06000026","Adult",210653
"2490",2019-06-30,NA,"E06000026","Child",52417
"2491",2019-06-30,NA,"E06000027","Adult",109830
"2492",2019-06-30,NA,"E06000027","Child",25417
"2493",2019-06-30,NA,"E06000030","Adult",170439
"2494",2019-06-30,NA,"E06000030","Child",49924
"2495",2019-06-30,NA,"E06000031","Adult",148905
"2496",2019-06-30,NA,"E06000031","Child",50009
"2497",2019-06-30,NA,"E06000032","Adult",157615
"2498",2019-06-30,NA,"E06000032","Child",57043
"2499",2019-06-30,NA,"E06000033","Adult",142693
"2500",2019-06-30,NA,"E06000033","Child",39115
"2501",2019-06-30,NA,"E06000034","Adult",127570
"2502",2019-06-30,NA,"E06000034","Child",42824
"2503",2019-06-30,NA,"E06000035","Adult",213673
"2504",2019-06-30,NA,"E06000035","Child",63943
"2505",2019-06-30,NA,"E06000036","Adult",92306
"2506",2019-06-30,NA,"E06000036","Child",28071
"2507",2019-06-30,NA,"E06000037","Adult",122683
"2508",2019-06-30,NA,"E06000037","Child",35790
"2509",2019-06-30,NA,"E06000038","Adult",125982
"2510",2019-06-30,NA,"E06000038","Child",37093
"2511",2019-06-30,NA,"E06000039","Adult",106588
"2512",2019-06-30,NA,"E06000039","Child",42180
"2513",2019-06-30,NA,"E06000040","Adult",115788
"2514",2019-06-30,NA,"E06000040","Child",34352
"2515",2019-06-30,NA,"E06000041","Adult",126278
"2516",2019-06-30,NA,"E06000041","Child",38702
"2517",2019-06-30,NA,"E06000042","Adult",199874
"2518",2019-06-30,NA,"E06000042","Child",67647
"2519",2019-06-30,NA,"E06000043","Adult",237174
"2520",2019-06-30,NA,"E06000043","Child",50981
"2521",2019-06-30,NA,"E06000044","Adult",170526
"2522",2019-06-30,NA,"E06000044","Child",44192
"2523",2019-06-30,NA,"E06000045","Adult",202054
"2524",2019-06-30,NA,"E06000045","Child",50305
"2525",2019-06-30,NA,"E06000046","Adult",115929
"2526",2019-06-30,NA,"E06000046","Child",25055
"2527",2019-06-30,NA,"E06000047","Adult",423122
"2528",2019-06-30,NA,"E06000047","Child",100540
"2529",2019-06-30,NA,"E06000049","Adult",303012
"2530",2019-06-30,NA,"E06000049","Child",75834
"2531",2019-06-30,NA,"E06000050","Adult",270702
"2532",2019-06-30,NA,"E06000050","Child",67284
"2533",2019-06-30,NA,"E06000051","Adult",257768
"2534",2019-06-30,NA,"E06000051","Child",59691
"2535",2019-06-30,NA,"E06000052","Adult",454305
"2536",2019-06-30,NA,"E06000052","Child",107044
"2537",2019-06-30,NA,"E06000054","Adult",390446
"2538",2019-06-30,NA,"E06000054","Child",105597
"2539",2019-06-30,NA,"E06000055","Adult",130688
"2540",2019-06-30,NA,"E06000055","Child",39224
"2541",2019-06-30,NA,"E06000056","Adult",218581
"2542",2019-06-30,NA,"E06000056","Child",61449
"2543",2019-06-30,NA,"E06000057","Adult",260104
"2544",2019-06-30,NA,"E06000057","Child",58926
"2545",2019-06-30,NA,"E06000058","Adult",NA
"2546",2019-06-30,NA,"E06000058","Child",NA
"2547",2019-06-30,NA,"E06000059","Adult",NA
"2548",2019-06-30,NA,"E06000059","Child",NA
"2549",2019-06-30,NA,"E08000001","Adult",217380
"2550",2019-06-30,NA,"E08000001","Child",67433
"2551",2019-06-30,NA,"E08000002","Adult",146515
"2552",2019-06-30,NA,"E08000002","Child",43113
"2553",2019-06-30,NA,"E08000003","Adult",424319
"2554",2019-06-30,NA,"E08000003","Child",121182
"2555",2019-06-30,NA,"E08000004","Adult",174690
"2556",2019-06-30,NA,"E08000004","Child",59069
"2557",2019-06-30,NA,"E08000005","Adult",166331
"2558",2019-06-30,NA,"E08000005","Child",52128
"2559",2019-06-30,NA,"E08000006","Adult",195675
"2560",2019-06-30,NA,"E08000006","Child",55657
"2561",2019-06-30,NA,"E08000007","Adult",228133
"2562",2019-06-30,NA,"E08000007","Child",62912
"2563",2019-06-30,NA,"E08000008","Adult",174474
"2564",2019-06-30,NA,"E08000008","Child",49645
"2565",2019-06-30,NA,"E08000009","Adult",179851
"2566",2019-06-30,NA,"E08000009","Child",55642
"2567",2019-06-30,NA,"E08000010","Adult",256574
"2568",2019-06-30,NA,"E08000010","Child",68076
"2569",2019-06-30,NA,"E08000011","Adult",115630
"2570",2019-06-30,NA,"E08000011","Child",32930
"2571",2019-06-30,NA,"E08000012","Adult",397993
"2572",2019-06-30,NA,"E08000012","Child",93556
"2573",2019-06-30,NA,"E08000013","Adult",142687
"2574",2019-06-30,NA,"E08000013","Child",36644
"2575",2019-06-30,NA,"E08000014","Adult",221075
"2576",2019-06-30,NA,"E08000014","Child",53514
"2577",2019-06-30,NA,"E08000015","Adult",255090
"2578",2019-06-30,NA,"E08000015","Child",67706
"2579",2019-06-30,NA,"E08000016","Adult",193156
"2580",2019-06-30,NA,"E08000016","Child",50185
"2581",2019-06-30,NA,"E08000017","Adult",243073
"2582",2019-06-30,NA,"E08000017","Child",65867
"2583",2019-06-30,NA,"E08000018","Adult",206428
"2584",2019-06-30,NA,"E08000018","Child",56947
"2585",2019-06-30,NA,"E08000019","Adult",461086
"2586",2019-06-30,NA,"E08000019","Child",116703
"2587",2019-06-30,NA,"E08000021","Adult",238298
"2588",2019-06-30,NA,"E08000021","Child",57544
"2589",2019-06-30,NA,"E08000022","Adult",163596
"2590",2019-06-30,NA,"E08000022","Child",40877
"2591",2019-06-30,NA,"E08000023","Adult",119946
