"","DATE","SUB_ICB_CODE","SUB_ICB_ONS_CODE","ICB","PATIENT_TYPE","AGE_BAND","SEEN","POP","PERCENT_SEEN"
"187",2018-12-31,"04L","E38000133",NA,"Child","6",1426,1865,76.46
"188",2018-12-31,"04L","E38000133",NA,"Child","7",1381,1797,76.85
"189",2018-12-31,"04L","E38000133",NA,"Child","8",1479,1814,81.53
"190",2018-12-31,"04L","E38000133",NA,"Child","9",1414,1818,77.78
"191",2018-12-31,"04M","E38000134",NA,"Adult","18+",40731,91198,44.66
"192",2018-12-31,"04M","E38000134",NA,"Child","0",49,1157,4.24
"193",2018-12-31,"04M","E38000134",NA,"Child","1",289,1158,24.96
"194",2018-12-31,"04M","E38000134",NA,"Child","10",812,1245,65.22
"195",2018-12-31,"04M","E38000134",NA,"Child","11",843,1189,70.9
"196",2018-12-31,"04M","E38000134",NA,"Child","12",772,1081,71.42
"197",2018-12-31,"04M","E38000134",NA,"Child","13",718,1123,63.94
"198",2018-12-31,"04M","E38000134",NA,"Child","14",714,1057,67.55
"199",2018-12-31,"04M","E38000134",NA,"Child","15",659,1069,61.65
"200",2018-12-31,"04M","E38000134",NA,"Child","16",604,1117,54.07
"201",2018-12-31,"04M","E38000134",NA,"Child","17",569,1124,50.62
"202",2018-12-31,"04M","E38000134",NA,"Child","2",559,1195,46.78
"203",2018-12-31,"04M","E38000134",NA,"Child","3",635,1200,52.92
"204",2018-12-31,"04M","E38000134",NA,"Child","4",696,1269,54.85
"205",2018-12-31,"04M","E38000134",NA,"Child","5",772,1336,57.78
"206",2018-12-31,"04M","E38000134",NA,"Child","6",848,1344,63.1
"207",2018-12-31,"04M","E38000134",NA,"Child","7",870,1303,66.77
"208",2018-12-31,"04M","E38000134",NA,"Child","8",868,1232,70.45
"209",2018-12-31,"04M","E38000134",NA,"Child","9",791,1321,59.88
"210",2018-12-31,"04N","E38000142",NA,"Adult","18+",38357,92024,41.68
"211",2018-12-31,"04N","E38000142",NA,"Child","0",29,1086,2.67
"212",2018-12-31,"04N","E38000142",NA,"Child","1",340,1164,29.21
"213",2018-12-31,"04N","E38000142",NA,"Child","10",1083,1509,71.77
"214",2018-12-31,"04N","E38000142",NA,"Child","11",1055,1442,73.16
"215",2018-12-31,"04N","E38000142",NA,"Child","12",1047,1357,77.16
"216",2018-12-31,"04N","E38000142",NA,"Child","13",986,1334,73.91
"217",2018-12-31,"04N","E38000142",NA,"Child","14",1042,1306,79.79
"218",2018-12-31,"04N","E38000142",NA,"Child","15",951,1248,76.2
"219",2018-12-31,"04N","E38000142",NA,"Child","16",864,1225,70.53
"220",2018-12-31,"04N","E38000142",NA,"Child","17",761,1336,56.96
"221",2018-12-31,"04N","E38000142",NA,"Child","2",590,1179,50.04
"222",2018-12-31,"04N","E38000142",NA,"Child","3",770,1250,61.6
"223",2018-12-31,"04N","E38000142",NA,"Child","4",804,1315,61.14
"224",2018-12-31,"04N","E38000142",NA,"Child","5",865,1389,62.28
"225",2018-12-31,"04N","E38000142",NA,"Child","6",956,1373,69.63
"226",2018-12-31,"04N","E38000142",NA,"Child","7",1013,1475,68.68
"227",2018-12-31,"04N","E38000142",NA,"Child","8",992,1511,65.65
"228",2018-12-31,"04N","E38000142",NA,"Child","9",1049,1473,71.22
"229",2018-12-31,"04Q","E38000165",NA,"Adult","18+",38767,100191,38.69
"230",2018-12-31,"04Q","E38000165",NA,"Child","0",21,1215,1.73
"231",2018-12-31,"04Q","E38000165",NA,"Child","1",277,1329,20.84
"232",2018-12-31,"04Q","E38000165",NA,"Child","10",952,1442,66.02
"233",2018-12-31,"04Q","E38000165",NA,"Child","11",916,1436,63.79
"234",2018-12-31,"04Q","E38000165",NA,"Child","12",856,1434,59.69
"235",2018-12-31,"04Q","E38000165",NA,"Child","13",921,1440,63.96
"236",2018-12-31,"04Q","E38000165",NA,"Child","14",918,1376,66.72
"237",2018-12-31,"04Q","E38000165",NA,"Child","15",902,1457,61.91
"238",2018-12-31,"04Q","E38000165",NA,"Child","16",826,1443,57.24
"239",2018-12-31,"04Q","E38000165",NA,"Child","17",786,1550,50.71
"240",2018-12-31,"04Q","E38000165",NA,"Child","2",464,1402,33.1
"241",2018-12-31,"04Q","E38000165",NA,"Child","3",638,1432,44.55
"242",2018-12-31,"04Q","E38000165",NA,"Child","4",711,1367,52.01
"243",2018-12-31,"04Q","E38000165",NA,"Child","5",744,1571,47.36
"244",2018-12-31,"04Q","E38000165",NA,"Child","6",836,1588,52.64
"245",2018-12-31,"04Q","E38000165",NA,"Child","7",924,1513,61.07
"246",2018-12-31,"04Q","E38000165",NA,"Child","8",911,1446,63
"247",2018-12-31,"04Q","E38000165",NA,"Child","9",952,1511,63
"248",2018-12-31,"04V","E38000201",NA,"Adult","18+",159341,318389,50.05
"249",2018-12-31,"04V","E38000201",NA,"Child","0",144,3993,3.61
"250",2018-12-31,"04V","E38000201",NA,"Child","1",1284,4306,29.82
"251",2018-12-31,"04V","E38000201",NA,"Child","10",3349,4505,74.34
"252",2018-12-31,"04V","E38000201",NA,"Child","11",3235,4381,73.84
"253",2018-12-31,"04V","E38000201",NA,"Child","12",3115,4244,73.4
"254",2018-12-31,"04V","E38000201",NA,"Child","13",3106,4437,70
"255",2018-12-31,"04V","E38000201",NA,"Child","14",3130,4134,75.71
"256",2018-12-31,"04V","E38000201",NA,"Child","15",3042,4087,74.43
"257",2018-12-31,"04V","E38000201",NA,"Child","16",2720,4271,63.69
"258",2018-12-31,"04V","E38000201",NA,"Child","17",2638,4561,57.84
"259",2018-12-31,"04V","E38000201",NA,"Child","2",2179,4281,50.9
"260",2018-12-31,"04V","E38000201",NA,"Child","3",2474,4081,60.62
"261",2018-12-31,"04V","E38000201",NA,"Child","4",2732,4440,61.53
"262",2018-12-31,"04V","E38000201",NA,"Child","5",2876,4646,61.9
"263",2018-12-31,"04V","E38000201",NA,"Child","6",3309,4835,68.44
"264",2018-12-31,"04V","E38000201",NA,"Child","7",3373,4525,74.54
"265",2018-12-31,"04V","E38000201",NA,"Child","8",3455,4334,79.72
"266",2018-12-31,"04V","E38000201",NA,"Child","9",3280,4590,71.46
"267",2018-12-31,"04Y","E38000028","STAFFORDSHIRE AND STOKE-ON-TRENT","Adult","18+",51960,108871,47.73
